move_id,generation_id,level,machines,breed,tutor
1,1,1,0,0,0
1,2,1,0,0,0
1,3,1,0,0,0
1,4,1,0,0,0
1,5,1,0,0,0
2,1,1,0,0,0
2,2,1,0,1,0
2,3,1,0,1,0
2,4,1,0,1,0
2,5,1,0,1,0
3,1,1,0,0,0
3,2,1,0,1,0
3,3,1,0,1,0
3,4,1,0,1,0
3,5,1,0,1,0
4,1,1,0,0,0
4,2,1,0,0,0
4,3,1,0,0,0
4,4,1,0,0,0
4,5,1,0,1,0
5,1,1,1,0,0
5,2,1,0,1,0
5,3,1,0,1,1
5,4,1,0,1,0
5,5,1,0,1,0
6,1,1,1,0,0
6,2,1,0,1,0
6,3,1,0,0,0
6,4,1,0,0,0
6,5,1,0,1,0
7,1,1,0,0,0
7,2,1,1,0,0
7,3,1,0,1,1
7,4,1,0,1,1
7,5,1,0,1,0
8,1,1,0,0,0
8,2,1,1,0,0
8,3,1,0,1,1
8,4,1,0,1,1
8,5,1,0,1,0
9,1,1,0,0,0
9,2,1,1,0,0
9,3,1,0,1,1
9,4,1,0,1,1
9,5,1,0,1,0
10,1,1,0,0,0
10,2,1,0,0,0
10,3,1,0,0,0
10,4,1,0,0,0
10,5,1,0,0,0
11,1,1,0,0,0
11,2,1,0,0,0
11,3,1,0,0,0
11,4,1,0,0,0
11,5,1,0,0,0
12,1,1,0,0,0
12,2,1,0,0,0
12,3,1,0,0,0
12,4,1,0,0,0
12,5,1,0,0,0
13,1,0,1,0,0
13,2,0,0,1,0
13,3,1,0,1,0
13,4,1,0,1,0
13,5,1,0,1,0
14,1,1,1,0,0
14,2,1,0,1,0
14,3,1,0,1,1
14,4,1,1,1,0
14,5,1,1,0,0
15,1,0,1,0,0
15,2,0,1,0,0
15,3,0,1,0,0
15,4,0,1,0,0
15,5,0,1,0,0
16,1,1,0,0,0
16,2,1,0,1,0
16,3,1,0,1,0
16,4,1,0,1,0
16,5,1,0,1,0
17,1,1,0,0,0
17,2,1,0,1,0
17,3,1,0,1,0
17,4,1,0,1,0
17,5,1,0,1,0
18,1,1,1,0,0
18,2,1,0,1,0
18,3,1,0,1,0
18,4,1,0,1,0
18,5,1,0,1,0
19,1,0,1,0,0
19,2,0,1,0,0
19,3,1,1,0,0
19,4,1,1,0,0
19,5,1,1,0,0
20,1,1,0,0,0
20,2,1,0,0,0
20,3,1,0,0,0
20,4,1,0,0,0
20,5,1,0,0,0
21,1,1,0,0,0
21,2,1,0,1,0
21,3,1,0,1,0
21,4,1,0,1,0
21,5,1,0,1,0
22,1,1,0,0,0
22,2,1,0,1,0
22,3,1,0,1,0
22,4,1,0,1,0
22,5,1,0,1,0
23,1,1,0,0,0
23,2,1,0,1,0
23,3,1,0,1,0
23,4,1,0,1,0
23,5,1,0,1,0
24,1,1,0,0,0
24,2,1,0,1,0
24,3,1,0,1,0
24,4,1,0,1,0
24,5,1,0,1,0
25,1,1,1,0,0
25,2,1,0,0,0
25,3,1,0,0,1
25,4,1,0,0,0
25,5,1,0,0,0
26,1,1,0,0,0
26,2,1,0,0,0
26,3,1,0,0,0
26,4,1,0,0,0
26,5,1,0,0,0
27,1,1,0,0,0
27,2,1,0,1,0
27,3,1,0,1,0
27,4,1,0,1,0
27,5,1,0,1,0
28,1,1,0,0,0
28,2,1,0,0,0
28,3,1,0,0,0
28,4,1,0,1,0
28,5,1,0,1,0
29,1,1,0,0,0
29,2,1,1,0,0
29,3,1,0,1,0
29,4,1,0,1,1
29,5,1,0,1,0
30,1,1,0,0,0
30,2,1,0,0,0
30,3,1,0,0,0
30,4,1,0,0,0
30,5,1,0,1,0
31,1,1,0,0,0
31,2,1,0,1,0
31,3,1,0,1,0
31,4,1,0,1,0
31,5,1,0,1,0
32,1,1,1,0,0
32,2,1,0,0,0
32,3,1,0,1,0
32,4,1,0,1,0
32,5,1,0,1,0
33,1,1,0,0,0
33,2,1,0,0,0
33,3,1,0,0,0
33,4,1,0,0,0
33,5,1,0,0,0
34,1,1,1,0,0
34,2,1,0,1,0
34,3,1,0,1,1
34,4,1,0,1,0
34,5,1,0,1,0
35,1,1,0,0,0
35,2,1,0,0,0
35,3,1,0,0,0
35,4,1,0,0,0
35,5,1,0,1,0
36,1,1,1,0,0
36,2,1,0,1,0
36,3,1,0,1,0
36,4,1,0,1,0
36,5,1,0,1,0
37,1,1,0,0,0
37,2,1,0,1,0
37,3,1,0,1,0
37,4,1,0,1,0
37,5,1,0,1,0
38,1,1,1,0,0
38,2,1,0,1,0
38,3,1,0,1,1
38,4,1,0,1,0
38,5,1,0,1,0
39,1,1,0,0,0
39,2,1,0,0,0
39,3,1,0,0,0
39,4,1,0,1,0
39,5,1,0,1,0
40,1,1,0,0,0
40,2,1,0,0,0
40,3,1,0,0,0
40,4,1,0,0,0
40,5,1,0,1,0
41,1,1,0,0,0
41,2,1,0,0,0
41,3,1,0,0,0
41,4,1,0,0,0
41,5,1,0,1,0
42,1,1,0,0,0
42,2,1,0,1,0
42,3,1,0,1,0
42,4,1,0,1,0
42,5,1,0,1,0
43,1,1,0,0,0
43,2,1,0,1,0
43,3,1,0,1,0
43,4,1,0,1,0
43,5,1,0,1,0
44,1,1,0,0,0
44,2,1,0,1,0
44,3,1,0,1,0
44,4,1,0,1,0
44,5,1,0,1,0
45,1,1,0,0,0
45,2,1,0,1,0
45,3,1,0,0,0
45,4,1,0,0,0
45,5,1,0,0,0
46,1,1,0,0,0
46,2,1,1,0,0
46,3,1,1,1,0
46,4,1,1,1,0
46,5,1,1,0,0
47,1,1,0,0,0
47,2,1,0,0,0
47,3,1,0,1,0
47,4,1,0,1,0
47,5,1,0,1,0
48,1,1,0,0,0
48,2,1,0,1,0
48,3,1,0,1,0
48,4,1,0,1,0
48,5,1,0,1,0
49,1,1,0,0,0
49,2,1,0,1,0
49,3,1,0,1,0
49,4,1,0,1,0
49,5,1,0,1,0
50,1,1,0,0,0
50,2,1,0,1,0
50,3,1,0,1,0
50,4,1,0,1,0
50,5,1,0,1,0
51,1,1,0,0,0
51,2,1,0,0,0
51,3,1,0,1,0
51,4,1,0,1,0
51,5,1,0,1,0
52,1,1,0,0,0
52,2,1,0,0,0
52,3,1,0,0,0
52,4,1,0,0,0
52,5,1,0,0,0
53,1,1,0,0,0
53,2,1,0,0,1
53,3,1,1,0,0
53,4,1,1,0,0
53,5,1,1,0,0
54,1,1,0,0,0
54,2,1,0,1,0
54,3,1,0,1,0
54,4,1,0,1,0
54,5,1,0,1,0
55,1,1,1,0,0
55,2,1,0,1,0
55,3,1,0,1,0
55,4,1,0,1,0
55,5,1,0,1,0
56,1,1,0,0,0
56,2,1,0,1,0
56,3,1,0,1,0
56,4,1,0,1,0
56,5,1,0,1,0
57,1,0,1,0,0
57,2,0,1,0,0
57,3,0,1,0,0
57,4,0,1,0,0
57,5,0,1,0,0
58,1,1,1,0,0
58,2,1,0,1,1
58,3,1,1,0,0
58,4,1,1,0,0
58,5,1,1,0,0
59,1,1,1,0,0
59,2,1,1,0,0
59,3,1,1,0,0
59,4,1,1,0,0
